Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
1334-PDUKM,Female,48,No,No,Yes,No,0
0756-MPZRL,Male,35,No,No,No,No,0
2242-MFOTG,Male,29,Yes,No,No,No,0
2927-CVULT,Female,64,No,No,Yes,Yes,1
8745-PVESG,Female,44,No,No,No,No,0
7647-GYYKX,Female,48,No,No,Yes,Yes,4
9700-ISPUP,Female,59,No,No,Yes,Yes,1
9839-ETQOE,Male,41,No,No,No,Yes,2
9027-TMATR,Female,42,No,No,Yes,No,0
1941-HOSAM,Male,20,Yes,No,Yes,Yes,3
9110-HSGTV,Female,46,No,No,No,No,0
0704-VCUMB,Female,64,No,No,Yes,No,0
6171-ZTVYB,Male,42,No,No,Yes,No,0
1935-IMVBB,Male,43,No,No,Yes,No,0
2535-PBCGC,Female,21,Yes,No,Yes,No,0
1470-PSXNM,Male,27,Yes,No,Yes,Yes,2
2498-XLDZR,Female,26,Yes,No,Yes,Yes,1
5338-YHWYT,Male,45,No,No,No,Yes,1
7718-UPSKJ,Female,59,No,No,Yes,No,0
8731-WBBMB,Female,26,Yes,No,Yes,No,0
1448-CYWKC,Female,61,No,No,Yes,Yes,3
7901-IIDQV,Male,28,Yes,No,No,No,0
2690-DVRVK,Male,27,Yes,No,Yes,Yes,2
1270-XKUCC,Female,24,Yes,No,Yes,Yes,1
0334-ZFJSR,Female,41,No,No,Yes,No,0
5583-EJXRD,Male,19,Yes,No,Yes,Yes,2
4565-EVZMJ,Female,55,No,No,No,No,0
3327-YBAKM,Female,31,No,No,Yes,No,0
9441-QHEVC,Male,61,No,No,No,No,0
6705-LNMDD,Male,38,No,No,No,No,0
2580-ASVVY,Female,23,Yes,No,Yes,No,0
3370-GQEAL,Male,63,No,No,Yes,Yes,2
5032-USPKF,Female,57,No,No,No,No,0
4254-QPEDE,Female,22,Yes,No,Yes,No,0
6283-GITPX,Male,20,Yes,No,No,Yes,3
0771-CHWSK,Male,56,No,No,No,No,0
9788-HNGUT,Male,45,No,No,Yes,No,0
9495-REDIY,Male,56,No,No,No,Yes,2
5375-XLDOF,Male,24,Yes,No,Yes,Yes,3
1172-VIYBP,Male,54,No,No,Yes,Yes,3
6559-PDZLR,Male,26,Yes,No,No,No,0
8992-OBVDG,Male,25,Yes,No,No,No,0
4273-MBHYA,Female,38,No,No,No,Yes,1
4724-WXVWF,Male,28,Yes,No,No,No,0
5701-GUXDC,Female,24,Yes,No,Yes,No,0
1460-UZPRJ,Male,39,No,No,Yes,No,0
6082-GLJIX,Male,50,No,No,No,No,0
2495-TTHBQ,Female,52,No,No,No,Yes,1
0485-ZBSLN,Male,52,No,No,Yes,Yes,2
3810-PJUHR,Male,63,No,No,Yes,Yes,1
0847-HGRML,Male,44,No,No,No,Yes,2
8232-CTLKO,Female,58,No,No,Yes,Yes,2
9227-YBAXE,Female,23,Yes,No,Yes,Yes,2
9860-LISIZ,Female,19,Yes,No,No,No,0
0112-QAWRZ,Male,49,No,No,Yes,Yes,2
4043-MKDTV,Male,54,No,No,Yes,No,0
9229-RQABD,Male,45,No,No,No,No,0
8313-KTIHG,Male,54,No,No,No,No,0
5320-BRKGK,Female,28,Yes,No,Yes,Yes,2
6284-KMNUF,Female,33,No,No,Yes,No,0
6229-UOLQL,Male,24,Yes,No,Yes,Yes,2
3137-LUPIX,Female,58,No,No,No,No,0
6143-JQKEA,Male,34,No,No,No,No,0
8676-OOQEJ,Male,52,No,No,No,No,0
9701-CDXHR,Female,63,No,No,Yes,No,0
8124-NZVGJ,Female,29,Yes,No,No,No,0
2162-FRZAA,Male,45,No,No,Yes,Yes,2
5118-MUEYH,Female,22,Yes,No,Yes,No,0
5627-TVBPP,Female,44,No,No,No,Yes,1
3936-QQFLL,Male,58,No,No,No,No,0
2589-AYCRP,Female,63,No,No,No,No,0
4067-HLYQI,Female,43,No,No,No,No,0
5124-EOGYE,Male,59,No,No,No,No,0
5057-RKGLH,Female,22,Yes,No,Yes,Yes,1
0292-WEGCH,Female,40,No,No,Yes,Yes,2
8910-ICHIU,Female,27,Yes,No,No,No,0
4097-YODCF,Male,35,No,No,No,Yes,1
9715-WZCLW,Male,28,Yes,No,Yes,Yes,2
9786-YWNHU,Female,62,No,No,Yes,Yes,2
6407-GSJNL,Female,56,No,No,No,No,0
4049-ZPALD,Female,35,No,No,Yes,No,0
6833-JMZYP,Female,54,No,No,No,No,0
1310-QRITU,Female,40,No,No,No,No,0
8961-QDZZJ,Female,35,No,No,Yes,Yes,2
9715-SBVSU,Male,20,Yes,No,Yes,Yes,1
7929-SKFGK,Male,23,Yes,No,Yes,No,0
2300-RQGOI,Female,33,No,No,No,No,0
3563-SVYLG,Male,38,No,No,Yes,Yes,1
4998-IKFSE,Female,27,Yes,No,No,No,0
8630-QSGXK,Male,39,No,No,Yes,No,0
2455-USLMV,Female,30,No,No,No,No,0
9488-FVZCC,Female,35,No,No,Yes,Yes,1
5995-WWKKG,Female,62,No,No,No,No,0
7879-CGSFV,Male,19,Yes,No,No,No,0
9921-EZKBY,Male,55,No,No,No,Yes,3
7432-FFVAR,Female,23,Yes,No,Yes,Yes,3
7246-ZGQDF,Female,63,No,No,No,Yes,3
4456-RHSNB,Female,43,No,No,Yes,Yes,1
2481-SBOYW,Female,62,No,No,No,Yes,1
7109-MFBYV,Male,28,Yes,No,No,No,0
1833-TCXKK,Male,50,No,No,Yes,No,0
1832-PEUTS,Male,23,Yes,No,Yes,Yes,2
8660-BUETV,Female,37,No,No,No,No,0
0580-PIQHM,Female,21,Yes,No,Yes,Yes,1
5696-CEIQJ,Male,31,No,No,Yes,Yes,3
1696-HXOWK,Female,53,No,No,Yes,No,0
3026-ATZYV,Female,32,No,No,Yes,Yes,2
4012-YCFAI,Male,45,No,No,Yes,No,0
9970-QBCDA,Female,50,No,No,No,No,0
9496-IVVRP,Female,42,No,No,Yes,Yes,3
2657-VPXTA,Female,45,No,No,Yes,Yes,3
6551-VLJMV,Male,44,No,No,Yes,No,0
1221-GHZEP,Female,45,No,No,No,No,0
9289-LBQVU,Male,24,Yes,No,Yes,No,0
3458-IDMFK,Male,29,Yes,No,No,No,0
6933-FHBZC,Female,30,No,No,No,No,0
0221-NAUXK,Male,22,Yes,No,No,Yes,1
9770-KXGQU,Female,52,No,No,No,No,0
6538-POCHL,Male,59,No,No,No,No,0
3002-WQZWT,Female,25,Yes,No,No,No,0
4277-UDIEF,Male,51,No,No,Yes,Yes,3
1208-NBVFH,Male,63,No,No,Yes,Yes,1
4912-PIGUY,Female,44,No,No,No,No,0
2725-TTRIQ,Female,45,No,No,Yes,Yes,3
3374-TTZTK,Male,26,Yes,No,Yes,No,0
8990-ZXLSU,Female,63,No,No,No,No,0
2275-RBYQS,Female,38,No,No,No,No,0
4419-UJMUS,Male,55,No,No,Yes,Yes,1
7794-JASDG,Male,37,No,No,No,No,0
7609-YBPXG,Male,60,No,No,No,No,0
5519-TEEUH,Male,51,No,No,No,Yes,3
0804-XBFBV,Female,49,No,No,No,Yes,1
2676-OXPPQ,Male,22,Yes,No,No,No,0
3703-TTEPD,Male,28,Yes,No,No,No,0
2799-TSLAG,Female,25,Yes,No,Yes,Yes,3
2208-NKVVH,Male,60,No,No,Yes,Yes,2
7139-JZFVG,Male,37,No,No,Yes,Yes,2
4987-GQWPO,Male,48,No,No,No,No,0
1757-TCATG,Male,24,Yes,No,Yes,Yes,1
4776-XSKYQ,Female,48,No,No,Yes,Yes,1
8048-DSDFQ,Male,63,No,No,No,No,0
5753-QQWPW,Female,57,No,No,No,No,0
6010-DDPPW,Male,61,No,No,Yes,No,0
6693-FRIRW,Male,61,No,No,No,No,0
6586-MYGKD,Male,46,No,No,Yes,No,0
3173-NVMPX,Female,51,No,No,Yes,Yes,3
0623-GDISB,Female,63,No,No,No,No,0
2892-GESUL,Female,20,Yes,No,Yes,Yes,3
2043-WVTQJ,Male,61,No,No,Yes,No,0
8034-RYTVV,Female,19,Yes,No,No,No,0
3863-QSTYI,Male,60,No,No,No,No,0
5044-LRQAQ,Female,19,Yes,No,Yes,No,0
1716-LSAMB,Male,21,Yes,No,Yes,Yes,1
1333-PBMXB,Female,40,No,No,Yes,Yes,2
6546-OPBBH,Male,40,No,No,Yes,Yes,3
9127-QRZMH,Male,39,No,No,Yes,No,0
5919-VCZYM,Male,19,Yes,No,No,No,0
9644-KVCNC,Female,49,No,No,No,No,0
2137-DQMEV,Male,39,No,No,Yes,Yes,2
8174-LNWMW,Female,52,No,No,No,No,0
7964-VEXDG,Male,61,No,No,No,Yes,2
2404-JIBFC,Female,37,No,No,Yes,Yes,3
4632-PAOYU,Male,37,No,No,Yes,Yes,1
2990-OGYTD,Female,41,No,No,Yes,No,0
7880-XSOJX,Male,50,No,No,No,No,0
4589-IUAJB,Male,36,No,No,Yes,No,0
8457-XIGKN,Male,46,No,No,No,No,0
6072-NUQCB,Male,50,No,No,Yes,Yes,2
8838-GPHZP,Female,25,Yes,No,No,No,0
8750-QWZAJ,Female,38,No,No,Yes,Yes,2
6918-UMQCG,Female,25,Yes,No,No,No,0
0675-NCDYU,Female,61,No,No,Yes,Yes,2
6339-DKLMK,Female,27,Yes,No,No,No,0
1346-PJWTK,Male,63,No,No,Yes,No,0
5088-QZLRL,Male,50,No,No,No,No,0
4397-FRLTA,Female,35,No,No,No,No,0
3057-VJJQE,Male,64,No,No,No,No,0
2302-OUZXB,Male,62,No,No,Yes,No,0
2270-CHBFN,Female,46,No,No,Yes,No,0
5982-FPVQN,Female,40,No,No,Yes,Yes,1
9107-UKCKY,Male,36,No,No,Yes,No,0
4654-ULTTN,Male,34,No,No,Yes,No,0
5546-BYZSM,Female,52,No,No,No,No,0
1492-KGETH,Male,25,Yes,No,Yes,Yes,1
4163-HFTUK,Male,34,No,No,No,No,0
8215-NGSPE,Female,63,No,No,Yes,Yes,1
8859-YSTWS,Male,43,No,No,No,No,0
7601-DHFWZ,Female,54,No,No,No,No,0
1998-VHJHK,Female,36,No,No,No,No,0
0487-VVUVK,Male,49,No,No,Yes,Yes,2
5063-IUOKK,Male,56,No,No,No,No,0
4508-OEBEY,Male,41,No,No,Yes,No,0
0027-KWYKW,Female,30,No,No,Yes,Yes,2
2308-STERM,Female,58,No,No,No,No,0
5982-XMDEX,Female,42,No,No,No,No,0
6051-PTVNS,Female,31,No,No,Yes,Yes,1
2877-VDUER,Female,36,No,No,Yes,Yes,1
9152-AMKAK,Male,50,No,No,No,No,0
9432-VOFYX,Male,26,Yes,No,No,No,0
8049-WJCLQ,Male,50,No,No,Yes,Yes,2
6586-PSJOX,Male,62,No,No,No,Yes,2
9705-ZJBCG,Female,51,No,No,Yes,Yes,1
9670-BPNXF,Female,48,No,No,No,No,0
3913-FCUUW,Female,52,No,No,Yes,Yes,1
3301-VKTGC,Male,27,Yes,No,Yes,Yes,1
9555-SAHUZ,Female,30,No,No,Yes,Yes,3
0816-TSPHQ,Male,35,No,No,No,No,0
9932-WBWIK,Male,43,No,No,No,No,0
5286-YHCVC,Male,58,No,No,Yes,No,0
9115-YQHGA,Male,26,Yes,No,No,No,0
8963-MQVYN,Female,28,Yes,No,No,Yes,2
2458-EOMRE,Female,19,Yes,No,No,No,0
6542-LWGXJ,Male,46,No,No,Yes,No,0
5567-GZKQY,Male,58,No,No,No,No,0
1222-LRYKO,Male,21,Yes,No,No,Yes,3
2087-QAREY,Female,60,No,No,Yes,No,0
4423-JWZJN,Male,57,No,No,Yes,Yes,2
6490-FGZAT,Male,33,No,No,No,No,0
7452-FOLON,Male,45,No,No,No,Yes,2
2320-TZRRH,Female,38,No,No,No,No,0
4942-VZZOM,Male,40,No,No,Yes,No,0
7502-BNYGS,Female,29,Yes,No,Yes,No,0
6147-CBCRA,Female,34,No,No,Yes,No,0
6047-SUHPR,Male,60,No,No,Yes,Yes,2
9752-ZNQUT,Female,51,No,No,No,No,0
5666-MBJPT,Male,22,Yes,No,No,No,0
7312-XSBAT,Male,47,No,No,No,No,0
3096-GKWEB,Male,42,No,No,Yes,No,0
2371-JQHZZ,Male,54,No,No,Yes,No,0
0674-GCDXG,Male,20,Yes,No,No,No,0
1121-QSIVB,Female,39,No,No,No,Yes,3
4396-KLSEH,Male,26,Yes,No,No,No,0
2824-MYYBN,Female,43,No,No,Yes,Yes,2
6345-HOVES,Male,59,No,No,No,No,0
8318-LCNBW,Male,53,No,No,Yes,No,0
6469-QJKZW,Female,35,No,No,Yes,No,0
6370-ZVHDV,Female,52,No,No,Yes,No,0
5915-DGNVC,Female,47,No,No,Yes,No,0
6260-XLACS,Male,49,No,No,No,No,0
3566-CAAYU,Female,28,Yes,No,Yes,Yes,3
4983-CCWMC,Male,43,No,No,No,No,0
9103-CXVOK,Male,31,No,No,Yes,Yes,2
2896-TBNBE,Male,46,No,No,Yes,No,0
3841-CONLJ,Female,33,No,No,Yes,No,0
4475-NVTLU,Male,21,Yes,No,Yes,Yes,1
9386-LDCZR,Male,19,Yes,No,No,No,0
9585-KKMFD,Male,24,Yes,No,Yes,Yes,1
5399-ZIMKF,Male,58,No,No,No,No,0
0336-KXKFK,Male,43,No,No,No,No,0
5619-XZZKR,Male,47,No,No,No,No,0
3948-FVVRP,Male,43,No,No,Yes,Yes,2
0983-TATYJ,Female,42,No,No,Yes,No,0
1813-JYWTO,Female,59,No,No,Yes,No,0
6719-OXYBR,Male,41,No,No,No,No,0
6476-YHMGA,Female,63,No,No,Yes,Yes,1
0168-XZKBB,Female,34,No,No,Yes,No,0
3785-NRHYR,Male,40,No,No,No,No,0
4537-DKTAL,Female,26,Yes,No,No,No,0
5602-BVFMK,Female,58,No,No,No,No,0
6297-NOOPG,Female,41,No,No,Yes,No,0
8204-TIFGJ,Female,38,No,No,No,No,0
8903-XEBGX,Male,22,Yes,No,No,Yes,1
1089-XZWHH,Female,43,No,No,Yes,Yes,3
2325-WINES,Female,44,No,No,No,No,0
6064-ZATLR,Female,44,No,No,No,No,0
7824-PANSQ,Male,52,No,No,No,No,0
9648-BCHKM,Female,22,Yes,No,Yes,Yes,3
2888-ADFAO,Female,47,No,No,Yes,Yes,3
8707-HOEDG,Female,26,Yes,No,Yes,Yes,3
4072-IPYLT,Female,32,No,No,Yes,Yes,2
7167-PCEYD,Male,31,No,No,No,No,0
4936-YPJNK,Female,56,No,No,No,No,0
4817-KEQSP,Female,43,No,No,Yes,Yes,2
6408-WHTEF,Male,45,No,No,Yes,Yes,2
9251-AWQGT,Female,19,Yes,No,Yes,Yes,3
8749-CLJXC,Male,56,No,No,No,No,0
7989-VCQOH,Male,29,Yes,No,Yes,Yes,1
8882-TLVRW,Male,52,No,No,Yes,Yes,1
3580-GICBM,Female,56,No,No,Yes,Yes,1
9730-DRTMJ,Male,26,Yes,No,Yes,No,0
4686-UXDML,Female,24,Yes,No,No,No,0
0932-YIXYU,Female,50,No,No,No,No,0
7480-SPLEF,Male,63,No,No,Yes,Yes,2
7636-XUHWW,Male,56,No,No,No,No,0
1431-CYWMH,Female,35,No,No,Yes,Yes,1
6349-JDHQP,Female,62,No,No,No,No,0
5847-MXBEO,Male,42,No,No,No,No,0
1116-FRYVH,Female,29,Yes,No,Yes,Yes,3
9633-XQABV,Female,33,No,No,No,No,0
1183-CANVH,Female,55,No,No,Yes,No,0
1972-XMUWV,Female,46,No,No,Yes,No,0
8679-LZBMD,Male,30,No,No,Yes,No,0
3407-JMJQQ,Female,22,Yes,No,Yes,Yes,1
6252-DFGTK,Female,64,No,No,Yes,No,0
1539-LNKHM,Female,53,No,No,No,No,0
8645-KOMJQ,Male,20,Yes,No,Yes,Yes,2
0289-IVARM,Female,57,No,No,No,No,0
9761-XUJWD,Male,22,Yes,No,No,No,0
4057-FKCZK,Male,40,No,No,Yes,Yes,2
4291-TPNFG,Male,56,No,No,Yes,No,0
6087-YPWHO,Male,56,No,No,Yes,No,0
3090-QFUVD,Female,48,No,No,No,No,0
1722-LDZJS,Male,38,No,No,Yes,Yes,3
1818-ESQMW,Female,31,No,No,No,No,0
7401-RUBNK,Female,25,Yes,No,Yes,No,0
0506-YLVKJ,Male,54,No,No,Yes,Yes,1
8661-BOYNW,Female,38,No,No,Yes,No,0
4815-GBTCD,Female,55,No,No,Yes,No,0
2805-AUFQN,Female,42,No,No,No,No,0
0980-PVMRC,Female,27,Yes,No,Yes,Yes,3
7233-DRTRF,Male,47,No,No,Yes,No,0
3873-NFTGI,Male,54,No,No,No,No,0
7048-GXDAY,Male,55,No,No,No,No,0
8571-ZCMCX,Female,37,No,No,Yes,Yes,2
1169-WCVAK,Male,42,No,No,Yes,No,0
7129-CAKJW,Female,62,No,No,No,No,0
3570-YUEKJ,Female,40,No,No,No,No,0
1555-HAPSU,Female,25,Yes,No,Yes,Yes,2
8464-EETCQ,Male,45,No,No,No,No,0
2419-FSORS,Male,29,Yes,No,Yes,No,0
8132-YPVBX,Female,28,Yes,No,No,No,0
6754-LZUKA,Male,29,Yes,No,Yes,No,0
8099-MZPUJ,Male,49,No,No,Yes,Yes,2
0787-LHDYT,Male,36,No,No,No,No,0
0374-IOEGQ,Female,62,No,No,No,No,0
3197-NNYNB,Male,47,No,No,No,No,0
3396-DKDEL,Female,45,No,No,Yes,Yes,3
1752-OZXFY,Male,39,No,No,Yes,No,0
9066-QRSDU,Female,23,Yes,No,Yes,No,0
9867-NNXLC,Female,43,No,No,No,No,0
5321-NTRKC,Male,25,Yes,No,Yes,Yes,1
3161-GETRM,Male,61,No,No,Yes,Yes,3
0402-OAMEN,Female,36,No,No,Yes,Yes,1
6933-VLYFX,Male,64,No,No,Yes,Yes,2
6754-WKSHP,Male,61,No,No,No,Yes,2
5055-MGMGF,Female,35,No,No,Yes,No,0
4641-FROLU,Female,49,No,No,Yes,Yes,1
2862-JVEOY,Male,33,No,No,No,No,0
2969-QWUBZ,Female,53,No,No,No,No,0
9822-BIIGN,Male,61,No,No,Yes,Yes,3
1534-OULXE,Female,34,No,No,Yes,Yes,2
2971-SGAFL,Female,34,No,No,No,No,0
2905-KFQUV,Female,61,No,No,Yes,No,0
3370-HXOPH,Female,50,No,No,No,No,0
9391-YZEJW,Female,42,No,No,No,No,0
9958-MEKUC,Male,26,Yes,No,Yes,Yes,2
0281-CNTZX,Male,56,No,No,Yes,No,0
9114-VEPUF,Male,19,Yes,No,Yes,No,0
7876-BEUTG,Female,34,No,No,No,No,0
2338-BQEZT,Female,38,No,No,No,No,0
9873-MNDKV,Female,59,No,No,No,No,0
8241-JUIQO,Female,24,Yes,No,No,No,0
2194-IIQOF,Female,38,No,No,Yes,No,0
9631-RXVJM,Male,33,No,No,No,No,0
9584-EXCDZ,Female,53,No,No,No,No,0
5093-FEGLU,Female,21,Yes,No,Yes,No,0
2621-UDNLU,Female,35,No,No,Yes,No,0
7526-IVLYU,Male,46,No,No,No,No,0
9214-EKVXR,Female,51,No,No,No,No,0
3410-MHHUM,Female,40,No,No,Yes,Yes,2
2122-YWVYA,Female,44,No,No,No,No,0
2296-DKZFP,Female,25,Yes,No,Yes,No,0
8909-BOLNL,Male,40,No,No,No,No,0
6603-YRDCJ,Male,19,Yes,No,Yes,No,0
3229-USWAR,Female,40,No,No,No,No,0
2138-VFAPZ,Female,40,No,No,Yes,Yes,1
6131-JLWZM,Female,27,Yes,No,No,No,0
0269-XFESX,Male,22,Yes,No,Yes,Yes,3
1709-EJDOX,Female,33,No,No,Yes,Yes,3
4316-XCSLJ,Male,35,No,No,No,Yes,3
0383-CLDDA,Female,42,No,No,No,No,0
2709-UQGNP,Male,38,No,No,No,No,0
3549-ZTMNH,Male,56,No,No,Yes,Yes,1
8033-ATFAS,Female,32,No,No,Yes,Yes,2
0562-HKHML,Male,39,No,No,Yes,Yes,1
8277-RVRSV,Female,22,Yes,No,Yes,Yes,1
7054-ENNGU,Female,19,Yes,No,Yes,No,0
1455-HFBXA,Male,61,No,No,Yes,No,0
9402-CXWPL,Female,25,Yes,No,No,No,0
1628-BIZYP,Male,60,No,No,No,No,0
0082-LDZUE,Male,54,No,No,No,No,0
5343-SGUBI,Female,43,No,No,No,No,0
0856-NAOES,Male,29,Yes,No,No,No,0
1976-AZZPJ,Male,47,No,No,Yes,No,0
6156-UZDLF,Female,19,Yes,No,No,No,0
3099-OONVS,Male,34,No,No,Yes,Yes,1
9500-WBGRP,Male,19,Yes,No,No,No,0
5183-KLYEM,Female,30,No,No,No,No,0
5144-PQCDZ,Male,55,No,No,No,No,0
8514-VZHEB,Male,35,No,No,Yes,Yes,2
6625-IUTTT,Male,29,Yes,No,No,No,0
0068-FIGTF,Female,20,Yes,No,No,No,0
5965-GGPRW,Male,41,No,No,Yes,Yes,2
8035-PWSEV,Female,60,No,No,No,No,0
2236-HILPA,Male,55,No,No,Yes,Yes,2
1840-BIUOG,Male,23,Yes,No,No,No,0
1356-MKYSK,Male,44,No,No,No,No,0
6080-LNESI,Male,63,No,No,No,No,0
1830-IPXVJ,Female,44,No,No,Yes,Yes,2
8398-TBIYD,Female,45,No,No,No,No,0
9418-RUKPH,Female,26,Yes,No,Yes,Yes,3
4712-AUQZO,Male,53,No,No,No,No,0
9711-FJTBX,Male,60,No,No,Yes,Yes,1
2908-ZTPNF,Female,41,No,No,No,No,0
1414-YADCW,Male,45,No,No,Yes,No,0
8756-RDDLT,Female,53,No,No,No,No,0
2862-PFNIK,Male,47,No,No,No,Yes,3
5816-QVHRX,Female,26,Yes,No,No,No,0
4430-YHXGG,Female,20,Yes,No,No,Yes,3
6888-SBYAI,Male,56,No,No,No,No,0
7395-XWZOY,Male,45,No,No,No,No,0
7169-YWAMK,Male,52,No,No,Yes,Yes,1
6859-RKMZJ,Male,38,No,No,Yes,No,0
2729-VNVAP,Female,35,No,No,Yes,Yes,1
2049-BAFNW,Female,60,No,No,No,No,0
3842-QTGDL,Male,59,No,No,Yes,No,0
7163-OCEQI,Male,64,No,No,Yes,Yes,2
9782-LGXMC,Female,35,No,No,Yes,Yes,1
5975-BAICR,Male,36,No,No,Yes,Yes,2
4673-KKSLS,Female,56,No,No,No,No,0
4853-OITSN,Male,33,No,No,Yes,No,0
9800-OUIGR,Male,61,No,No,Yes,Yes,1
2324-EFHVG,Male,37,No,No,No,No,0
7094-MSZAO,Male,55,No,No,Yes,Yes,3
6907-CQGPN,Male,40,No,No,No,No,0
0780-XNZFN,Male,60,No,No,No,No,0
0239-OXEXL,Female,37,No,No,No,No,0
2675-IJRGJ,Male,62,No,No,No,No,0
7049-GKVZY,Female,45,No,No,No,No,0
8577-QSOCG,Female,54,No,No,Yes,Yes,1
3721-CNZHX,Male,49,No,No,No,No,0
0212-ISBBF,Female,51,No,No,No,No,0
3585-YNADK,Female,25,Yes,No,Yes,No,0
1099-GODLO,Female,62,No,No,Yes,Yes,3
6828-HMKWP,Male,24,Yes,No,Yes,Yes,1
1472-TNCWL,Male,55,No,No,No,Yes,1
2080-GKCWQ,Male,54,No,No,No,No,0
2193-SFWQW,Male,47,No,No,Yes,Yes,1
5656-JAMLX,Male,29,Yes,No,No,No,0
3462-BJQQA,Female,23,Yes,No,No,No,0
0442-TDYUO,Male,44,No,No,Yes,No,0
6733-LRIZX,Male,42,No,No,No,No,0
9503-XJUME,Male,23,Yes,No,No,Yes,2
4367-NHWMM,Female,37,No,No,No,No,0
3779-OSWCF,Female,38,No,No,Yes,No,0
6736-DHUQI,Female,64,No,No,Yes,Yes,3
1360-RCYRT,Male,45,No,No,Yes,Yes,1
2724-FJDYW,Male,31,No,No,No,Yes,3
4451-RWASJ,Male,35,No,No,Yes,Yes,3
3460-TJBWI,Male,58,No,No,Yes,Yes,3
5917-HBSDW,Female,20,Yes,No,Yes,Yes,2
0956-ACVZC,Female,23,Yes,No,No,No,0
2325-NBPZG,Female,20,Yes,No,No,No,0
4482-FTFFX,Male,23,Yes,No,No,No,0
8859-DZTGQ,Male,21,Yes,No,No,No,0
0440-MOGPM,Female,51,No,No,No,No,0
0020-JDNXP,Female,52,No,No,Yes,Yes,1
3752-CQSJI,Female,59,No,No,Yes,Yes,1
5025-GOOKI,Female,46,No,No,No,No,0
2887-JPYLU,Female,58,No,No,No,Yes,3
4770-QAZXN,Female,42,No,No,No,No,0
4896-CPRPF,Male,38,No,No,Yes,Yes,3
9714-EDSUC,Male,25,Yes,No,No,No,0
7353-YOWFP,Female,41,No,No,No,No,0
8008-ESFLK,Female,43,No,No,Yes,No,0
3363-EWLGO,Female,33,No,No,No,No,0
1689-YQBYY,Female,43,No,No,No,Yes,1
4487-ZYJZK,Female,60,No,No,Yes,Yes,2
2959-FENLU,Female,64,No,No,No,No,0
0708-LGSMF,Male,56,No,No,Yes,No,0
7634-HLQJR,Female,52,No,No,Yes,Yes,1
0487-RPVUM,Male,49,No,No,Yes,No,0
4079-ULGFR,Male,22,Yes,No,No,No,0
2516-XSJKX,Female,20,Yes,No,Yes,Yes,2
0057-QBUQH,Female,31,No,No,No,Yes,3
6599-SFQVE,Female,27,Yes,No,No,No,0
8331-ZXFOE,Female,56,No,No,No,No,0
4003-FUSHP,Male,62,No,No,No,No,0
0356-ERHVT,Male,54,No,No,Yes,No,0
7325-ENZFI,Female,37,No,No,No,No,0
3920-HIHMQ,Female,53,No,No,No,Yes,1
0613-WUXUM,Female,38,No,No,Yes,Yes,3
4458-KVRBJ,Male,25,Yes,No,No,No,0
1397-XKKWR,Male,47,No,No,No,No,0
8097-OMULG,Male,63,No,No,Yes,Yes,2
6013-BHCAW,Male,27,Yes,No,Yes,Yes,3
0401-WDBXM,Male,22,Yes,No,Yes,Yes,3
3387-PLKUI,Female,27,Yes,No,Yes,Yes,1
6096-EGVTU,Female,50,No,No,Yes,Yes,1
5081-NWSUP,Female,54,No,No,No,No,0
2580-ATZSQ,Female,55,No,No,Yes,Yes,2
8085-MSNLK,Female,21,Yes,No,Yes,No,0
9691-HKOVS,Female,20,Yes,No,Yes,No,0
9881-VCZEP,Female,29,Yes,No,Yes,No,0
8757-TFHHJ,Male,55,No,No,No,No,0
5119-KEPFY,Male,50,No,No,Yes,No,0
0916-KNFAJ,Male,37,No,No,Yes,No,0
8319-QBEHW,Male,32,No,No,No,Yes,3
9625-QNLUX,Male,51,No,No,Yes,Yes,2
4024-CSNBY,Female,39,No,No,Yes,No,0
7110-BDTWG,Female,59,No,No,Yes,No,0
7493-GVFIO,Male,56,No,No,No,No,0
0690-SRQID,Male,20,Yes,No,No,No,0
9114-DPSIA,Male,22,Yes,No,Yes,Yes,3
4700-UBQMV,Male,42,No,No,Yes,Yes,3
7711-GQBZC,Female,42,No,No,Yes,Yes,1
9795-NREXC,Female,41,No,No,Yes,No,0
8573-CGOCC,Male,48,No,No,No,No,0
7356-AYNJP,Female,33,No,No,No,No,0
6286-SUUWT,Male,44,No,No,No,No,0
4819-HJPIW,Male,32,No,No,No,No,0
8654-DHAOW,Female,47,No,No,No,No,0
5438-QMDDL,Female,20,Yes,No,Yes,No,0
9812-GHVRI,Female,50,No,No,No,No,0
1228-ZLNBX,Male,25,Yes,No,No,No,0
4226-KKDON,Male,41,No,No,No,No,0
3831-YCPUO,Female,38,No,No,Yes,Yes,1
7445-WMRBW,Female,49,No,No,No,No,0
3308-DGHKL,Male,54,No,No,No,No,0
9924-JPRMC,Male,60,No,No,No,No,0
0080-EMYVY,Female,64,No,No,No,No,0
6218-KNUBD,Male,58,No,No,No,No,0
7337-CINUD,Female,48,No,No,Yes,Yes,3
7609-NRNCA,Female,21,Yes,No,No,No,0
0623-EJQEG,Male,50,No,No,No,No,0
7153-CHRBV,Female,54,No,No,Yes,Yes,1
6198-PNNSZ,Female,54,No,No,Yes,No,0
3317-VLGQT,Female,50,No,No,Yes,No,0
4132-POCZS,Male,47,No,No,Yes,No,0
5614-DNZCE,Female,56,No,No,No,No,0
3896-RCYYE,Female,61,No,No,No,No,0
